,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600095.SH,20200825,16.59,17.33,16.15,16.33,16.73,-0.4,-2.3909,539439.4,900233.158
1,600095.SH,20200824,16.75,17.39,16.59,16.73,17.1,-0.37,-2.1637,561984.62,947693.549
2,600095.SH,20200821,18.83,19.41,17.09,17.1,18.99,-1.89,-9.9526,1111946.46,1977186.847
3,600095.SH,20200820,18.7,20.13,18.34,18.99,18.3,0.69,3.7705,1248731.54,2411251.896
4,600095.SH,20200819,17.84,19.87,17.22,18.3,18.16,0.14,0.7709,1263677.1,2349521.648
5,600095.SH,20200818,17.85,18.16,17.28,18.16,16.51,1.65,9.9939,725872.15,1300127.064
6,600095.SH,20200817,16.51,16.51,16.2,16.51,15.01,1.5,9.9933,389701.82,642435.32
7,600095.SH,20200814,14.88,15.07,14.76,15.01,15.05,-0.04,-0.2658,221548.38,330586.692
8,600095.SH,20200813,15.0,15.23,14.63,15.05,14.9,0.15,1.0067,303403.1,454006.316
9,600095.SH,20200812,14.5,14.94,14.45,14.9,14.43,0.47,3.2571,276422.41,406936.161
10,600095.SH,20200811,14.92,15.14,14.38,14.43,15.12,-0.69,-4.5635,297890.58,440492.479
11,600095.SH,20200810,14.85,15.4,14.58,15.12,14.8,0.32,2.1622,355044.88,535633.665
12,600095.SH,20200807,15.0,15.2,14.47,14.8,15.61,-0.81,-5.189,429399.76,637796.812
13,600095.SH,20200806,15.25,15.79,14.8,15.61,15.39,0.22,1.4295,517812.43,786935.899
14,600095.SH,20200805,14.86,15.65,14.73,15.39,15.13,0.26,1.7184,521968.09,801826.561
15,600095.SH,20200804,15.91,16.0,15.0,15.13,16.13,-1.0,-6.1996,750728.88,1156012.586
16,600095.SH,20200803,17.3,17.44,15.81,16.13,16.71,-0.58,-3.471,1106102.33,1793969.514
17,600095.SH,20200731,14.99,16.71,14.99,16.71,15.19,1.52,10.0066,1175027.52,1889755.579
18,600095.SH,20200730,15.26,16.6,14.99,15.19,15.27,-0.08,-0.5239,1230412.46,1933839.555
19,600095.SH,20200729,13.5,15.27,13.4,15.27,13.88,1.39,10.0144,978582.58,1441150.714
20,600095.SH,20200728,13.5,13.88,13.28,13.88,12.62,1.26,9.9842,838589.85,1154827.172
21,600095.SH,20200727,12.53,12.81,12.34,12.62,12.5,0.12,0.96,196657.95,247944.109
22,600095.SH,20200724,13.4,13.42,12.33,12.5,13.58,-1.08,-7.9529,372969.47,480837.612
23,600095.SH,20200723,13.06,13.66,12.8,13.58,13.37,0.21,1.5707,356904.55,474105.978
24,600095.SH,20200722,13.21,13.8,13.09,13.37,13.22,0.15,1.1346,362423.91,489230.05
25,600095.SH,20200721,13.58,13.73,13.1,13.22,13.58,-0.36,-2.651,292943.11,391853.256
26,600095.SH,20200720,13.3,13.79,13.07,13.58,13.02,0.56,4.3011,376066.64,504710.205
