,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002797.SZ,20200825,11.06,11.3,10.83,10.91,11.15,-0.24,-2.1525,1639347.64,1811771.681
1,002797.SZ,20200824,11.2,11.25,10.88,11.15,11.09,0.06,0.541,1480710.72,1640849.476
2,002797.SZ,20200821,10.95,11.27,10.82,11.09,10.84,0.25,2.3063,1898406.41,2099937.409
3,002797.SZ,20200820,11.01,11.15,10.83,10.84,11.18,-0.34,-3.0411,1815035.27,1992287.625
4,002797.SZ,20200819,11.35,11.64,11.1,11.18,11.4,-0.22,-1.9298,2596340.15,2937208.144
5,002797.SZ,20200818,11.45,11.76,11.24,11.4,11.68,-0.28,-2.3973,3478661.01,3990000.139
6,002797.SZ,20200817,11.24,12.1,11.03,11.68,11.0,0.68,6.1818,5269533.27,6116168.921
7,002797.SZ,20200814,10.77,11.26,10.63,11.0,11.2,-0.2,-1.7857,4197888.49,4603567.374
8,002797.SZ,20200813,10.18,11.2,10.1,11.2,10.18,1.02,10.0196,4598993.85,5044962.264
9,002797.SZ,20200812,10.21,10.3,9.88,10.18,10.27,-0.09,-0.8763,1690244.31,1706952.344
10,002797.SZ,20200811,10.59,10.85,10.2,10.27,10.6,-0.33,-3.1132,1945040.76,2058023.584
11,002797.SZ,20200810,10.5,10.9,10.4,10.6,10.64,-0.04,-0.3759,2010030.73,2139626.425
12,002797.SZ,20200807,10.88,11.18,10.42,10.64,11.29,-0.65,-5.7573,2850727.73,3063676.597
13,002797.SZ,20200806,10.81,11.68,10.5,11.29,10.72,0.57,5.3172,3116427.0,3395351.539
14,002797.SZ,20200805,10.5,10.81,10.34,10.72,10.62,0.1,0.9416,1990244.06,2121108.076
15,002797.SZ,20200804,10.99,10.99,10.56,10.62,10.98,-0.36,-3.2787,2414943.32,2599601.369
16,002797.SZ,20200803,11.04,11.15,10.66,10.98,10.85,0.13,1.1982,3194344.75,3461558.732
17,002797.SZ,20200731,10.75,11.17,10.52,10.85,10.7,0.15,1.4019,3543507.53,3859271.633
18,002797.SZ,20200730,10.4,11.1,10.28,10.7,10.52,0.18,1.711,4057353.89,4369914.611
19,002797.SZ,20200729,9.83,10.56,9.73,10.52,9.89,0.63,6.3701,3223857.93,3335130.091
20,002797.SZ,20200728,10.0,10.05,9.68,9.89,9.89,0.0,0.0,1702654.46,1676423.164
21,002797.SZ,20200727,10.07,10.19,9.6,9.89,10.01,-0.12,-1.1988,2155973.41,2128679.256
22,002797.SZ,20200724,10.5,10.57,9.97,10.01,10.75,-0.74,-6.8837,3260658.11,3336439.247
23,002797.SZ,20200723,10.39,10.96,10.31,10.75,10.84,-0.09,-0.8303,4505244.67,4788522.097
24,002797.SZ,20200722,10.38,11.04,10.3,10.84,10.04,0.8,7.9681,6116259.7,6597318.916
25,002797.SZ,20200721,10.22,10.55,9.96,10.04,10.46,-0.42,-4.0153,2896624.25,2947111.214
26,002797.SZ,20200720,10.25,10.65,10.11,10.46,10.02,0.44,4.3912,3551771.83,3680917.847
27,002797.SZ,20200717,10.7,10.72,9.6,10.02,10.4,-0.38,-3.6538,3993339.82,4034283.27
28,002797.SZ,20200716,10.49,11.28,10.12,10.4,10.63,-0.23,-2.1637,4662870.35,5057525.332
29,002797.SZ,20200715,12.28,12.63,10.5,10.63,11.67,-1.04,-8.9117,5348483.33,6056813.96
30,002797.SZ,20200714,10.92,11.83,10.91,11.67,11.18,0.49,4.3828,5277800.49,6034548.898
31,002797.SZ,20200713,11.04,11.74,10.72,11.18,11.3,-0.12,-1.0619,5807232.15,6510078.137
32,002797.SZ,20200710,11.98,12.5,11.3,11.3,12.12,-0.82,-6.7657,7400583.54,8726605.211
33,002797.SZ,20200709,11.8,12.12,11.51,12.12,11.02,1.1,9.9819,6568769.96,7834760.751
34,002797.SZ,20200708,10.5,11.02,10.28,11.02,10.02,1.0,9.98,3893103.27,4204877.965
35,002797.SZ,20200707,9.5,10.02,8.76,10.02,9.11,0.91,9.989,5308739.76,5029928.481
36,002797.SZ,20200706,8.7,9.11,8.5,9.11,8.28,0.83,10.0242,4332325.5,3858283.381
37,002797.SZ,20200703,7.6,8.28,7.51,8.28,7.53,0.75,9.9602,4610478.75,3611430.926
38,002797.SZ,20200702,7.08,7.65,7.05,7.53,7.08,0.45,6.3559,3250991.57,2389764.191
39,002797.SZ,20200701,6.88,7.08,6.87,7.08,6.92,0.16,2.3121,1064678.65,744890.801
40,002797.SZ,20200630,6.83,7.04,6.81,6.92,6.82,0.1,1.4663,883863.01,610215.6
41,002797.SZ,20200629,6.96,7.0,6.76,6.82,7.04,-0.22,-3.125,887423.15,607493.54
42,002797.SZ,20200624,7.12,7.17,7.02,7.04,7.12,-0.08,-1.1236,667631.58,472312.34
43,002797.SZ,20200623,7.06,7.14,6.96,7.12,7.08,0.04,0.565,889314.04,627625.944
44,002797.SZ,20200622,6.98,7.35,6.95,7.08,7.01,0.07,0.9986,1656632.68,1186448.928
45,002797.SZ,20200619,6.82,7.07,6.8,7.01,6.81,0.2,2.9369,1254569.27,868437.307
46,002797.SZ,20200618,6.78,6.86,6.76,6.81,6.78,0.03,0.4425,493216.15,336167.211
47,002797.SZ,20200617,6.83,6.83,6.75,6.78,6.82,-0.04,-0.5865,331941.27,224926.176
48,002797.SZ,20200616,6.81,6.84,6.77,6.82,6.76,0.06,0.8876,318255.31,216431.344
49,002797.SZ,20200615,6.84,6.89,6.76,6.76,6.8,-0.04,-0.5882,481486.61,329103.285
50,002797.SZ,20200612,6.71,6.83,6.68,6.8,6.81,-0.01,-0.1468,431884.02,292714.711
51,002797.SZ,20200611,6.8,6.9,6.78,6.81,6.8,0.01,0.1471,436898.49,298483.312
52,002797.SZ,20200610,6.83,6.85,6.79,6.8,6.86,-0.06,-0.8746,369478.98,251813.519
53,002797.SZ,20200609,6.83,6.92,6.82,6.86,6.83,0.03,0.4392,436803.15,300139.127
54,002797.SZ,20200608,6.88,6.89,6.81,6.83,6.88,-0.05,-0.7267,388584.83,265694.594
55,002797.SZ,20200605,6.89,6.9,6.79,6.88,6.96,-0.08,-1.1494,758865.14,518875.308
56,002797.SZ,20200604,7.01,7.04,6.94,6.96,6.96,0.0,0.0,395695.18,276177.907
57,002797.SZ,20200603,7.07,7.08,6.95,6.96,7.04,-0.08,-1.1364,551035.45,386797.1
58,002797.SZ,20200602,7.04,7.1,7.01,7.04,7.06,-0.02,-0.2833,643779.18,454036.29
59,002797.SZ,20200601,6.99,7.1,6.94,7.06,6.83,0.23,3.3675,1118944.59,787604.933
60,002797.SZ,20200529,6.81,6.86,6.79,6.83,6.86,-0.03,-0.4373,233442.9,159316.155
61,002797.SZ,20200528,6.79,6.96,6.79,6.86,6.79,0.07,1.0309,468953.0,322552.591
62,002797.SZ,20200527,6.86,6.86,6.77,6.79,6.87,-0.08,-1.1645,241675.44,164396.661
63,002797.SZ,20200526,6.82,6.87,6.81,6.87,6.79,0.08,1.1782,263099.13,180007.364
64,002797.SZ,20200525,6.82,6.86,6.76,6.79,6.81,-0.02,-0.2937,246382.25,167447.256
65,002797.SZ,20200522,6.97,7.02,6.81,6.81,6.96,-0.15,-2.1552,417239.41,288339.865
66,002797.SZ,20200521,7.07,7.09,6.96,6.98,7.05,-0.07,-0.9929,331750.6,232830.22
67,002797.SZ,20200520,7.08,7.12,7.03,7.05,7.1,-0.05,-0.7042,385540.2,272309.099
68,002797.SZ,20200519,7.14,7.17,7.08,7.1,7.07,0.03,0.4243,417943.9,297394.79
69,002797.SZ,20200518,7.08,7.15,7.03,7.07,7.14,-0.07,-0.9804,595743.53,422107.41
70,002797.SZ,20200515,7.07,7.25,7.06,7.14,6.96,0.18,2.5862,1036516.87,743117.919
71,002797.SZ,20200514,7.04,7.05,6.94,6.96,7.08,-0.12,-1.6949,404418.96,283068.666
72,002797.SZ,20200513,7.04,7.11,7.01,7.08,7.08,0.0,0.0,343487.65,242412.527
73,002797.SZ,20200512,7.11,7.13,7.0,7.08,7.07,0.01,0.1414,365190.17,258057.371
74,002797.SZ,20200511,7.14,7.18,7.01,7.07,7.13,-0.06,-0.8415,576587.7,408265.356
75,002797.SZ,20200508,7.05,7.23,7.02,7.13,7.0,0.13,1.8571,877116.98,625380.31
76,002797.SZ,20200507,6.98,7.09,6.96,7.0,6.99,0.01,0.1431,597933.91,420767.587
77,002797.SZ,20200506,6.86,6.99,6.83,6.99,6.96,0.03,0.431,583150.21,403319.728
78,002797.SZ,20200430,6.85,6.99,6.84,6.96,6.81,0.15,2.2026,528792.98,366985.554
79,002797.SZ,20200429,6.82,6.9,6.79,6.81,6.87,-0.06,-0.8734,328583.19,224652.177
80,002797.SZ,20200428,6.9,7.02,6.72,6.87,6.82,0.05,0.7331,661533.22,456444.88
81,002797.SZ,20200427,6.86,6.92,6.8,6.82,6.84,-0.02,-0.2924,346436.74,238117.736
82,002797.SZ,20200424,7.01,7.04,6.8,6.84,7.02,-0.18,-2.5641,543960.73,375689.459
83,002797.SZ,20200423,7.1,7.11,7.01,7.02,7.1,-0.08,-1.1268,343813.45,242523.545
84,002797.SZ,20200422,7.02,7.13,7.01,7.1,7.08,0.02,0.2825,376676.07,266204.7
85,002797.SZ,20200421,7.18,7.19,7.01,7.08,7.22,-0.14,-1.9391,506894.1,358867.861
86,002797.SZ,20200420,7.22,7.24,7.14,7.22,7.18,0.04,0.5571,466253.72,335253.779
87,002797.SZ,20200417,7.25,7.31,7.16,7.18,7.19,-0.01,-0.1391,618530.47,447660.774
88,002797.SZ,20200416,7.1,7.3,7.07,7.19,7.12,0.07,0.9831,606198.07,436824.531
89,002797.SZ,20200415,7.21,7.3,7.12,7.12,7.24,-0.12,-1.6575,576932.81,415554.028
90,002797.SZ,20200414,7.1,7.29,7.06,7.24,7.06,0.18,2.5496,771788.79,553928.717
91,002797.SZ,20200413,6.99,7.1,6.94,7.06,7.04,0.02,0.2841,378635.77,265975.927
92,002797.SZ,20200410,7.19,7.21,7.04,7.04,7.2,-0.16,-2.2222,576117.24,409216.333
93,002797.SZ,20200409,7.22,7.35,7.19,7.2,7.18,0.02,0.2786,767292.49,556779.074
94,002797.SZ,20200408,7.04,7.24,7.01,7.18,7.1,0.08,1.1268,872962.33,623315.903
95,002797.SZ,20200407,7.01,7.15,6.97,7.1,6.89,0.21,3.0479,812228.24,572705.346
96,002797.SZ,20200403,6.98,6.98,6.84,6.89,6.99,-0.1,-1.4306,482564.2,333080.942
97,002797.SZ,20200402,6.82,6.99,6.8,6.99,6.87,0.12,1.7467,482656.05,333142.923
98,002797.SZ,20200401,6.88,7.01,6.85,6.87,6.9,-0.03,-0.4348,439768.66,305106.076
99,002797.SZ,20200331,6.96,7.01,6.88,6.9,6.89,0.01,0.1451,406675.91,282759.557
