,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600369.SH,20200825,5.77,5.82,5.6,5.63,5.74,-0.11,-1.9164,586285.8,334462.246
1,600369.SH,20200824,5.85,5.85,5.73,5.74,5.86,-0.12,-2.0478,512820.38,296085.322
2,600369.SH,20200821,5.65,5.88,5.61,5.86,5.62,0.24,4.2705,856681.91,492581.365
3,600369.SH,20200820,5.64,5.65,5.58,5.62,5.69,-0.07,-1.2302,369679.62,207551.191
4,600369.SH,20200819,5.73,5.81,5.66,5.69,5.77,-0.08,-1.3865,509311.55,291828.487
5,600369.SH,20200818,5.77,5.85,5.71,5.77,5.81,-0.04,-0.6885,549623.92,317706.833
6,600369.SH,20200817,5.66,5.94,5.63,5.81,5.59,0.22,3.9356,964548.31,558559.741
7,600369.SH,20200814,5.51,5.61,5.47,5.59,5.54,0.05,0.9025,277382.51,153965.738
8,600369.SH,20200813,5.51,5.66,5.49,5.54,5.51,0.03,0.5445,392825.17,218122.724
9,600369.SH,20200812,5.49,5.57,5.41,5.51,5.5,0.01,0.1818,396252.46,217363.355
10,600369.SH,20200811,5.7,5.75,5.5,5.5,5.7,-0.2,-3.5088,520463.67,293234.53
11,600369.SH,20200810,5.63,5.77,5.57,5.7,5.66,0.04,0.7067,551380.79,313933.298
12,600369.SH,20200807,5.8,5.81,5.57,5.66,5.89,-0.23,-3.9049,824870.14,469955.262
13,600369.SH,20200806,5.81,5.94,5.65,5.89,5.81,0.08,1.3769,846911.63,491160.95
14,600369.SH,20200805,5.82,5.83,5.72,5.81,5.85,-0.04,-0.6838,574988.08,332128.194
15,600369.SH,20200804,5.93,5.99,5.81,5.85,5.91,-0.06,-1.0152,852396.37,501132.065
16,600369.SH,20200803,5.95,6.02,5.8,5.91,5.85,0.06,1.0256,1119878.14,657165.412
17,600369.SH,20200731,5.74,5.89,5.68,5.85,5.71,0.14,2.4518,1108235.18,643334.214
18,600369.SH,20200730,5.75,5.81,5.62,5.71,5.8,-0.09,-1.5517,884540.28,506165.262
19,600369.SH,20200729,5.35,5.89,5.33,5.8,5.37,0.43,8.0074,1346345.09,765116.062
20,600369.SH,20200728,5.5,5.51,5.34,5.37,5.46,-0.09,-1.6484,487655.77,263827.587
21,600369.SH,20200727,5.41,5.5,5.31,5.46,5.43,0.03,0.5525,629450.98,340707.431
22,600369.SH,20200724,5.8,5.85,5.33,5.43,5.83,-0.4,-6.8611,1121613.98,625741.257
23,600369.SH,20200723,5.75,5.87,5.6,5.83,5.86,-0.03,-0.5119,1324248.09,759769.595
24,600369.SH,20200722,5.88,6.18,5.82,5.86,5.95,-0.09,-1.5126,1807583.46,1081781.578
25,600369.SH,20200721,6.06,6.1,5.86,5.95,5.93,0.02,0.3373,1575994.73,939570.89
26,600369.SH,20200720,5.49,5.93,5.45,5.93,5.39,0.54,10.0186,1793086.96,1031682.941
27,600369.SH,20200717,5.72,5.76,5.25,5.39,5.68,-0.29,-5.1056,1555611.38,843089.508
28,600369.SH,20200716,5.72,6.1,5.63,5.68,5.72,-0.04,-0.6993,2092478.02,1238206.304
29,600369.SH,20200715,6.07,6.08,5.69,5.72,6.0,-0.28,-4.6667,1152333.4,674456.825
30,600369.SH,20200714,6.03,6.1,5.84,6.0,6.06,-0.06,-0.9901,1213101.99,725857.433
31,600369.SH,20200713,5.93,6.2,5.88,6.06,6.0,0.06,1.0,1466528.53,887599.161
32,600369.SH,20200710,5.91,6.16,5.86,6.0,6.01,-0.01,-0.1664,1514199.88,911010.56
33,600369.SH,20200709,6.07,6.16,5.9,6.01,6.13,-0.12,-1.9576,1643057.05,991006.288
34,600369.SH,20200708,5.71,6.3,5.67,6.13,5.81,0.32,5.5077,2136409.73,1282814.372
35,600369.SH,20200707,5.93,6.18,5.56,5.81,5.86,-0.05,-0.8532,2340740.36,1357072.07
36,600369.SH,20200706,5.5,5.86,5.41,5.86,5.33,0.53,9.9437,2270401.02,1290520.955
37,600369.SH,20200703,5.04,5.4,5.0,5.33,4.99,0.34,6.8136,1760464.36,909443.777
38,600369.SH,20200702,4.64,5.03,4.63,4.99,4.66,0.33,7.0815,1068136.8,518395.358
39,600369.SH,20200701,4.59,4.66,4.58,4.66,4.59,0.07,1.5251,337613.68,156204.29
40,600369.SH,20200630,4.51,4.64,4.5,4.59,4.5,0.09,2.0,337504.34,154117.233
