,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601901.SH,20200825,8.95,9.07,8.84,8.86,8.95,-0.09,-1.0056,326899.81,292553.097
1,601901.SH,20200824,8.94,9.02,8.88,8.95,8.93,0.02,0.224,332846.84,297631.35
2,601901.SH,20200821,8.91,9.03,8.8,8.93,8.86,0.07,0.7901,342396.37,304780.277
3,601901.SH,20200820,8.97,9.04,8.8,8.86,9.01,-0.15,-1.6648,432082.58,383909.395
4,601901.SH,20200819,9.09,9.2,8.98,9.01,9.19,-0.18,-1.9587,503984.59,457765.051
5,601901.SH,20200818,9.21,9.32,9.12,9.19,9.22,-0.03,-0.3254,614286.23,566111.808
6,601901.SH,20200817,8.9,9.6,8.88,9.22,8.73,0.49,5.6128,1375438.56,1265104.009
7,601901.SH,20200814,8.6,8.75,8.59,8.73,8.64,0.09,1.0417,289132.34,250504.082
8,601901.SH,20200813,8.71,8.85,8.56,8.64,8.61,0.03,0.3484,326318.81,282929.297
9,601901.SH,20200812,8.65,8.81,8.46,8.61,8.72,-0.11,-1.2615,477844.97,411942.117
10,601901.SH,20200811,9.11,9.13,8.68,8.72,9.05,-0.33,-3.6464,637114.52,568362.496
11,601901.SH,20200810,8.82,9.21,8.79,9.05,8.91,0.14,1.5713,840310.59,760532.834
12,601901.SH,20200807,8.99,9.14,8.81,8.91,9.25,-0.34,-3.6757,755856.41,676524.758
13,601901.SH,20200806,9.11,9.35,8.86,9.25,9.06,0.19,2.0971,858135.54,778924.299
14,601901.SH,20200805,9.01,9.09,8.84,9.06,9.15,-0.09,-0.9836,650290.93,584117.275
15,601901.SH,20200804,8.83,9.58,8.73,9.15,8.79,0.36,4.0956,1294001.51,1188725.326
16,601901.SH,20200803,8.93,9.04,8.65,8.79,8.58,0.21,2.4476,752395.33,661186.014
17,601901.SH,20200731,8.45,8.79,8.45,8.58,8.49,0.09,1.0601,653347.37,563348.173
18,601901.SH,20200730,8.56,8.67,8.46,8.49,8.56,-0.07,-0.8178,560959.6,480324.502
19,601901.SH,20200729,8.28,8.64,8.22,8.56,8.31,0.25,3.0084,749453.03,636855.757
20,601901.SH,20200728,8.44,8.47,8.26,8.31,8.4,-0.09,-1.0714,442945.09,369669.835
21,601901.SH,20200727,8.32,8.43,8.18,8.4,8.36,0.04,0.4785,616147.21,512454.131
22,601901.SH,20200724,8.75,8.83,8.24,8.36,8.84,-0.48,-5.4299,1000485.55,854977.523
23,601901.SH,20200723,8.76,8.95,8.56,8.84,8.97,-0.13,-1.4493,1121910.01,984348.742
24,601901.SH,20200722,8.72,9.35,8.7,8.97,9.06,-0.09,-0.9934,1907451.66,1723121.922
25,601901.SH,20200721,10.29,10.29,9.02,9.06,9.35,-0.29,-3.1016,2881949.38,2792617.919
26,601901.SH,20200720,8.88,9.35,8.8,9.35,8.5,0.85,10.0,1116865.05,1036223.912
27,601901.SH,20200717,8.41,8.7,8.05,8.5,8.36,0.14,1.6746,1084907.23,904248.868
28,601901.SH,20200716,8.62,9.05,8.32,8.36,8.62,-0.26,-3.0162,1171540.96,1023719.424
29,601901.SH,20200715,9.08,9.17,8.59,8.62,9.03,-0.41,-4.5404,965359.12,854571.686
30,601901.SH,20200714,9.1,9.15,8.85,9.03,9.19,-0.16,-1.741,1091328.59,981783.886
31,601901.SH,20200713,9.0,9.4,8.82,9.19,8.96,0.23,2.567,1567815.33,1429124.793
32,601901.SH,20200710,8.8,9.22,8.71,8.96,8.97,-0.01,-0.1115,1434617.98,1289570.59
33,601901.SH,20200709,8.94,9.18,8.79,8.97,9.14,-0.17,-1.86,1596355.56,1431428.839
34,601901.SH,20200708,8.48,9.38,8.45,9.14,8.53,0.61,7.1512,1951992.82,1746357.043
35,601901.SH,20200707,9.0,9.05,8.35,8.53,8.98,-0.45,-5.0111,1737586.23,1508183.393
36,601901.SH,20200706,8.36,8.99,8.26,8.98,8.18,0.8,9.78,1969933.35,1714203.121
37,601901.SH,20200703,7.77,8.34,7.55,8.18,7.67,0.51,6.6493,1714749.0,1354787.829
38,601901.SH,20200702,7.19,7.8,7.16,7.67,7.19,0.48,6.6759,1201717.85,897148.294
39,601901.SH,20200701,7.1,7.2,7.05,7.19,7.08,0.11,1.5537,414554.91,295855.842
40,601901.SH,20200630,6.98,7.15,6.93,7.08,6.93,0.15,2.1645,343751.23,241624.472
41,601901.SH,20200629,7.08,7.09,6.91,6.93,7.13,-0.2,-2.805,346071.67,241405.167
42,601901.SH,20200624,7.22,7.3,7.11,7.13,7.19,-0.06,-0.8345,304172.32,218185.672
43,601901.SH,20200623,7.13,7.2,7.08,7.19,7.17,0.02,0.2789,387546.54,277336.664
44,601901.SH,20200622,7.04,7.38,7.03,7.17,7.04,0.13,1.8466,755113.86,545592.604
45,601901.SH,20200619,6.93,7.14,6.9,7.04,6.93,0.11,1.5873,504242.69,354421.537
46,601901.SH,20200618,6.91,7.05,6.88,6.93,6.91,0.02,0.2894,211253.55,146862.64
